b'Ferran Bono',https://elpais.com/autor/ferran-bono/,,3,https://elpais.com/espana/2021-02-13/el-sueno-rural-truncado-por-la-pandemia.html,espana20210213elsuenoruraltruncadoporlapandemiahtml.txt,14 feb 2021 - 07:54 UTC
b'Pilar \xc3\x81lvarez',https://elpais.com/autor/pilar-alvarez/,https://twitter.com/#!/pilaralvarezm,1,https://elpais.com/sociedad/2021-02-13/me-decian-piensalo-yo-siempre-lo-tuve-claro.html,sociedad20210213medecianpiensaloyosiemprelotuveclarohtml.txt,14 feb 2021 - 12:30 UTC
b'Jos\xc3\xa9 S\xc3\xa1mano',https://elpais.com/autor/jose-samano/,,1,https://elpais.com/deportes/2021-02-14/el-madrid-se-da-un-paseillo-ante-el-valencia.html,deportes20210214elmadridsedaunpaseilloanteelvalenciahtml.txt,14 feb 2021 - 17:34 UTC
b'Javier Mar\xc3\xadas',https://elpais.com/autor/javier-marias/,,1,https://elpais.com/eps/2021-02-14/como-pasajeros-del-titanic.html,eps20210214comopasajerosdeltitanichtml.txt,13 feb 2021 - 23:30 UTC
b'Alejandro Ciriza',https://elpais.com/autor/alejandro-ciriza/,,1,https://elpais.com/deportes/2021-02-14/osaka-rinde-a-muguruza.html,deportes20210214osakarindeamuguruzahtml.txt,14 feb 2021 - 03:39 UTC
b'Jes\xc3\xbas Ruiz Mantilla',https://elpais.com/autor/jesus-ruiz-mantilla/,,1,https://elpais.com/eps/2021-02-14/madrid-el-epicentro-del-exilio-venezolano.html,eps20210214madridelepicentrodelexiliovenezolanohtml.txt,14 feb 2021 - 04:11 UTC
b'Luz S\xc3\xa1nchez-Mellado',https://elpais.com/autor/luz-sanchez-mellado/,https://twitter.com/luzsmellado,1,https://elpais.com/television/2021-02-13/nuria-roca-los-piropos-que-mas-agradezco-son-los-de-las-mujeres.html,television20210213nuriarocalospiroposquemasagradezcosonlosdelasmujereshtml.txt,13 feb 2021 - 23:59 UTC
b'Maite Morate',https://elpais.com/autor/maria-teresa-morate-cacho/,,1,https://elpais.com/gente/2021-02-13/silvia-abril-y-toni-acosta-unas-payasas-irremediables.html,gente20210213silviaabrilytoniacostaunaspayasasirremediableshtml.txt,14 feb 2021 - 07:58 UTC
b'Joaqu\xc3\xadn Estefan\xc3\xada',https://elpais.com/autor/joaquin-estefania/,,1,https://elpais.com/ideas/2021-02-12/la-triste-imagen-de-la-progresividad-fiscal.html,ideas20210212latristeimagendelaprogresividadfiscalhtml.txt,12 feb 2021 - 23:30 UTC
b'M\xc3\xa1riam Mart\xc3\xadnez-Bascu\xc3\xb1\xc3\xa1n',https://elpais.com/autor/mariam-martinez-bascunan/,,1,https://elpais.com/opinion/2021-02-13/rearme-democratico.html,opinion20210213rearmedemocraticohtml.txt,13 feb 2021 - 23:30 UTC
?,,,1,https://elpais.com/opinion/2021-02-13/las-lecciones-del-fin-de-la-guerra-fria.html,opinion20210213lasleccionesdelfindelaguerrafriahtml.txt,13 feb 2021 - 23:30 UTC
b'Manuel Vicent',https://elpais.com/autor/manuel-vicent/,,1,https://elpais.com/opinion/2021-02-13/horizonte.html,opinion20210213horizontehtml.txt,13 feb 2021 - 23:30 UTC
b'Llu\xc3\xads Bassets',https://elpais.com/autor/lluis-bassets/,http://twitter.com/lbassets,1,https://elpais.com/opinion/2021-02-13/todavia-suena-la-sirena-de-alarma.html,opinion20210213todaviasuenalasirenadealarmahtml.txt,13 feb 2021 - 23:30 UTC
b'Pablo Guim\xc3\xb3n',https://elpais.com/autor/pablo-guimon/,https://twitter.com/pabloguimon,1,https://elpais.com/ideas/2021-02-12/gabriel-zucman-los-impuestos-que-no-pagan-los-youtubers-los-acabamos-pagando-los-demas.html,ideas20210212gabrielzucmanlosimpuestosquenopaganlosyoutuberslosacabamospagandolosdemashtml.txt,13 feb 2021 - 07:55 UTC
b'\xc3\x81lex Vicente',https://elpais.com/autor/alex-vicente/,,1,https://elpais.com/babelia/2021-02-12/mujeres-con-opiniones-el-boom-de-las-ensayistas-estadounidenses.html,babelia20210212mujeresconopinioneselboomdelasensayistasestadounidenseshtml.txt,12 feb 2021 - 23:30 UTC
b'Nu\xc3\xb1o Dom\xc3\xadnguez',https://elpais.com/autor/nuno-dominguez-angulo/,https://twitter.com/Nunodomin,1,https://elpais.com/ciencia/2021-02-12/la-endiablada-busqueda-de-una-cura-para-la-covid.html,ciencia20210212laendiabladabusquedadeunacuraparalacovidhtml.txt,12 feb 2021 - 11:09 UTC
b'Virginia Mart\xc3\xadnez',https://elpais.com/autor/virginia-martinez-crespo/,https://twitter.com/virmarcres,5,https://elpais.com/sociedad/2021-02-10/el-viaje-de-la-vacuna.html,sociedad20210210elviajedelavacunahtml.txt,11 feb 2021 - 07:17 UTC
b'Jos\xc3\xa9 Juan Morales',https://elpais.com/autor/jose-juan-morales-jimenez/,https://twitter.com/josejronda,5,https://elpais.com/sociedad/2021-02-10/el-viaje-de-la-vacuna.html,sociedad20210210elviajedelavacunahtml.txt,11 feb 2021 - 07:17 UTC
?,,,5,https://elpais.com/sociedad/2021-02-10/el-viaje-de-la-vacuna.html,sociedad20210210elviajedelavacunahtml.txt,11 feb 2021 - 07:17 UTC
b'Nelly Ragua',https://elpais.com/autor/nelly-ragua-miranda/,,5,https://elpais.com/sociedad/2021-02-10/el-viaje-de-la-vacuna.html,sociedad20210210elviajedelavacunahtml.txt,11 feb 2021 - 07:17 UTC
b'Gianluca Battista',https://elpais.com/autor/gianluca-battista/,,5,https://elpais.com/sociedad/2021-02-10/el-viaje-de-la-vacuna.html,sociedad20210210elviajedelavacunahtml.txt,11 feb 2021 - 07:17 UTC
b'El Pa\xc3\xads',https://elpais.com/autor/el-pais/,http://twitter.com/el_pais,1,https://elpais.com/sociedad/modelo-de-suscripcion/2021-02-10/javier-sampedro-la-funcion-de-un-periodico-es-decir-la-verdad-o-lo-que-mas-se-aproxima.html,sociedadmodelodesuscripcion20210210javiersampedrolafunciondeunperiodicoesdecirlaverdadoloquemasseaproximahtml.txt,12 feb 2021 - 09:44 UTC
b'El Pa\xc3\xads',https://elpais.com/autor/el-pais/,http://twitter.com/el_pais,1,https://elpais.com/sociedad/modelo-de-suscripcion/2021-02-12/montserrat-dominguez-equilibrar-nuestros-miedos-con-la-necesidad-de-contar-la-pandemia-ha-sido-un-reto-de-primera-magnitud.html,sociedadmodelodesuscripcion20210212montserratdominguezequilibrarnuestrosmiedosconlanecesidaddecontarlapandemiahasidounretodeprimeramagnitudhtml.txt,12 feb 2021 - 15:44 UTC
b'Javier Mart\xc3\xadn-Arroyo',https://elpais.com/autor/javier-martin-arroyo/,,1,https://elpais.com/sociedad/2021-02-13/los-expertos-que-detectan-las-mascarillas-falsificadas.html,sociedad20210213losexpertosquedetectanlasmascarillasfalsificadashtml.txt,14 feb 2021 - 08:05 UTC
b'Patricia R. Blanco',https://elpais.com/autor/patricia_rodriguez_blanco/a/,https://twitter.com/PatriciaRBlanco,1,https://elpais.com/elpais/2021/02/12/hechos/1613142372_557897.html,elpais20210212hechos1613142372557897html.txt,2021-02-12
b'F. Javier Barroso',https://elpais.com/autor/francisco-javier-barroso/,,1,https://elpais.com/espana/madrid/2021-02-14/la-policia-desmantela-cuatro-fiestas-ilegales-en-el-centro-de-madrid-y-arresta-a-ocho-personas.html,espanamadrid20210214lapoliciadesmantelacuatrofiestasilegalesenelcentrodemadridyarrestaaochopersonashtml.txt,14 feb 2021 - 09:22 UTC
b'Ramon Besa',https://elpais.com/autor/ramon-besa/,,1,https://elpais.com/deportes/2021-02-13/messi-esta-en-forma.html,deportes20210213messiestaenformahtml.txt,13 feb 2021 - 22:29 UTC
b'Robert \xc3\x81lvarez',https://elpais.com/autor/robert-alvarez/,https://twitter.com/#!/ralvareza,1,https://elpais.com/deportes/2021-02-13/doncic-bate-su-record-anotador-con-46-puntos-en-una-memorable-actuacion.html,deportes20210213doncicbatesurecordanotadorcon46puntosenunamemorableactuacionhtml.txt,13 feb 2021 - 10:43 UTC
b'Alejandro Ciriza',https://elpais.com/autor/alejandro-ciriza/,,1,https://elpais.com/deportes/2021-02-14/de-momento-djokovic-resiste.html,deportes20210214demomentodjokovicresistehtml.txt,14 feb 2021 - 16:07 UTC
b'Alejandro Ciriza',https://elpais.com/autor/alejandro-ciriza/,,1,https://elpais.com/deportes/2021-02-13/la-espalda-de-nadal-responde.html,deportes20210213laespaldadenadalrespondehtml.txt,13 feb 2021 - 22:26 UTC
b'Francesco Manetto',https://elpais.com/autor/francesco-manetto/,fmanetto,3,https://elpais.com/internacional/2021-02-13/la-izquierda-retoma-el-vuelo-en-america-latina.html,internacional20210213laizquierdaretomaelvueloenamericalatinahtml.txt,14 feb 2021 - 07:03 UTC
b'Federico Rivas Molina',https://elpais.com/autor/federico-rivas-molina/,https://twitter.com/frivasmolina,3,https://elpais.com/internacional/2021-02-13/la-izquierda-retoma-el-vuelo-en-america-latina.html,internacional20210213laizquierdaretomaelvueloenamericalatinahtml.txt,14 feb 2021 - 07:03 UTC
b'Naiara Galarraga Gort\xc3\xa1zar',https://elpais.com/autor/naiara-galarraga-gortazar/,http://twitter.com/#!/naiaragg,3,https://elpais.com/internacional/2021-02-13/la-izquierda-retoma-el-vuelo-en-america-latina.html,internacional20210213laizquierdaretomaelvueloenamericalatinahtml.txt,14 feb 2021 - 07:03 UTC
b'Daniel Verd\xc3\xba',https://elpais.com/autor/daniel-verdu/,,1,https://elpais.com/ideas/2021-02-13/italia-cronica-de-tres-anos-salvajes.html,ideas20210213italiacronicadetresanossalvajeshtml.txt,14 feb 2021 - 07:47 UTC
b'Silvia Ayuso',https://elpais.com/autor/silvia-ayuso-determeyer/,https://twitter.com/Silviawsh,2,https://elpais.com/internacional/2021-02-13/el-adversario-frances-de-navalni.html,internacional20210213eladversariofrancesdenavalnihtml.txt,13 feb 2021 - 23:30 UTC
b'Mar\xc3\xada R. Sahuquillo',https://elpais.com/autor/maria-rodriguez-sahuquillo/,http://twitter.com/mrsahuquillo,2,https://elpais.com/internacional/2021-02-13/el-adversario-frances-de-navalni.html,internacional20210213eladversariofrancesdenavalnihtml.txt,13 feb 2021 - 23:30 UTC
b'Jacobo Garc\xc3\xada',https://elpais.com/autor/jacobo-garcia-garcia/,,1,https://elpais.com/mexico/2021-02-13/jovenel-moise-un-grupo-de-oligarcas-quiere-apoderarse-de-haiti.html,mexico20210213jovenelmoiseungrupodeoligarcasquiereapoderarsedehaitihtml.txt,13 feb 2021 - 15:31 UTC
b'Jaime Ripa',https://elpais.com/autor/jaime-ripa/,,1,https://elpais.com/sociedad/pienso-luego-actuo/2021-02-05/ajedrez-el-juego-que-cambia-vidas.html,sociedadpiensoluegoactuo20210205ajedrezeljuegoquecambiavidashtml.txt,05 feb 2021 - 16:26 UTC
?,,,1,https://elpais.com/sociedad/pienso-luego-actuo/2021-01-25/radio-nikosia-maestros-en-salud-mental-por-experiencia-propia.html,sociedadpiensoluegoactuo20210125radionikosiamaestrosensaludmentalporexperienciapropiahtml.txt,25 ene 2021 - 10:47 UTC
b'J. J. G\xc3\xa1lvez',https://elpais.com/autor/jose-maria-jimenez-galvez/,https://twitter.com/jjimenezgalvez,1,https://elpais.com/espana/2021-02-13/espana-afronta-sus-limites-de-expresion.html,espana20210213espanaafrontasuslimitesdeexpresionhtml.txt,14 feb 2021 - 07:56 UTC
b'Gin\xc3\xa9s Donaire',https://elpais.com/autor/gines-donaire/,,1,https://elpais.com/espana/2021-02-14/jaen-se-levanta-contra-el-ninguneo.html,espana20210214jaenselevantacontraelninguneohtml.txt,14 feb 2021 - 17:59 UTC
b'Margot Molina',https://elpais.com/autor/margot-molina/,,1,https://elpais.com/espana/2021-02-14/un-incendio-en-un-asentamiento-chabolista-de-nijar-deja-a-200-personas-sin-hogar.html,espana20210214unincendioenunasentamientochabolistadenijardejaa200personassinhogarhtml.txt,14 feb 2021 - 15:30 UTC
b'Pepa Bueno',https://elpais.com/autor/pepa-bueno/,,1,https://elpais.com/eps/2021-02-14/las-vidas-que-eta-nos-robo.html,eps20210214lasvidasqueetanosrobohtml.txt,13 feb 2021 - 23:30 UTC
b'El Pa\xc3\xads',https://elpais.com/autor/el-pais/,http://twitter.com/el_pais,1,https://elpais.com/espana/2021-02-13/muere-el-exgeneral-de-la-guardia-civil-enrique-rodriguez-galindo-condenado-por-los-gal.html,espana20210213muereelexgeneraldelaguardiacivilenriquerodriguezgalindocondenadoporlosgalhtml.txt,13 feb 2021 - 22:07 UTC
b'Marc Rovira',https://elpais.com/autor/marc-rovira/,,1,https://elpais.com/espana/elecciones-catalanas/2021-02-14/si-solo-me-dan-un-epi-me-voy-a-mi-casa.html,espanaeleccionescatalanas20210214sisolomedanunepimevoyamicasahtml.txt,14 feb 2021 - 13:15 UTC
b'Josep Cat\xc3\xa0 Figuls',https://elpais.com/autor/josep-cata-figuls/,,1,https://elpais.com/espana/elecciones-catalanas/2021-02-14/nos-han-dejado-en-la-cuneta-votar-es-primordial.html,espanaeleccionescatalanas20210214noshandejadoenlacunetavotaresprimordialhtml.txt,14 feb 2021 - 13:15 UTC
b'Dani Cordero',https://elpais.com/autor/daniel-cordero/,,1,https://elpais.com/espana/catalunya/2021-02-13/patronales-y-sindicatos-piden-dialogo-al-nuevo-govern-para-disenar-la-salida-de-la-crisis.html,espanacatalunya20210213patronalesysindicatospidendialogoalnuevogovernparadisenarlasalidadelacrisishtml.txt,13 feb 2021 - 23:30 UTC
b'Jes\xc3\xbas Garc\xc3\xada',https://elpais.com/autor/jesus-garcia/,https://twitter.com/jesusgbueno,1,https://elpais.com/economia/2021-02-13/andorra-un-rutinario-refugio-para-nuevos-ricos.html,economia20210213andorraunrutinariorefugioparanuevosricoshtml.txt,14 feb 2021 - 08:40 UTC
b'\xc3\x81lvaro S\xc3\xa1nchez',https://elpais.com/autor/alvaro-sanchez-lopez/,https://twitter.com/Alvaro1984,1,https://elpais.com/economia/2021-02-13/la-transformacion-sigilosa-que-dejara-la-pandemia-en-la-economia.html,economia20210213latransformacionsigilosaquedejaralapandemiaenlaeconomiahtml.txt,14 feb 2021 - 08:05 UTC
b'Carmen S\xc3\xa1nchez-Silva',https://elpais.com/autor/carmen-sanchez-silva/,https://twitter.com/carmens_silva,1,https://elpais.com/economia/2021-02-13/el-turismo-se-ahoga-en-deudas.html,economia20210213elturismoseahogaendeudashtml.txt,13 feb 2021 - 23:30 UTC
