La inteligencia artificial apunta dónde puede emerger un nuevo coronavirus,https://elpais.com/ciencia/2021-02-16/la-inteligencia-artificial-apunta-donde-puede-emerger-un-nuevo-coronavirus.html
"Vacaciones, excedencias y días sin sueldo: así afrontan las madres trabajadoras las cuarentenas de sus hijos",https://elpais.com/sociedad/2021-02-16/vacaciones-excedencias-y-dias-sin-sueldo-asi-afrontan-las-madres-trabajadoras-las-cuarentenas-de-sus-hijos.html
Las nuevas variantes del virus se enfrentan a los más de 100 millones de personas que ya han pasado la covid,https://elpais.com/ciencia/2021-02-15/las-nuevas-variantes-del-virus-se-enfrentan-a-los-mas-de-100-millones-de-personas-que-ya-han-pasado-la-covid.html
Las inmobiliarias afrontan su mayor golpe desde 2011: “El primer impacto lo vive el comercial”,https://elpais.com/economia/2021-02-16/las-inmobiliarias-afrontan-su-mayor-golpe-desde-2011-el-primer-impacto-lo-vive-el-comercial.html
"El hospital Gregorio Marañón da el alta a Elsa, una paciente ingresada durante 10 meses por coronavirus",https://elpais.com/espana/madrid/2021-02-16/el-hospital-gregorio-maranon-da-el-alta-a-elsa-una-paciente-ingresada-durante-10-meses-por-coronavirus.html
La policía birmana imputa a Aung San Suu Kyi otro cargo la víspera de que expire su orden de arresto,https://elpais.com/internacional/2021-02-16/la-policia-birmana-imputa-a-aung-san-suu-kyi-otro-cargo-la-vispera-de-que-expire-su-orden-de-arresto.html
Un español de 13 años ingresa en una cárcel para “cachorros del ISIS” en Siria,https://elpais.com/internacional/2021-02-15/un-menor-espanol-en-una-carcel-para-hijos-del-isis.html
Un ataque contra las fuerzas de EE UU en Irak pone a prueba a Biden,https://elpais.com/internacional/2021-02-16/un-ataque-contra-las-fuerzas-de-ee-uu-en-irak-pone-a-prueba-a-biden.html
Brasil relaja las restricciones de venta de armas y reduce el control estatal,https://elpais.com/internacional/2021-02-16/bolsonaro-facilita-el-acceso-a-las-armas-en-brasil-y-la-oposicion-advierte-del-riesgo-democratico.html
Las “graves irregularidades” del máster de Cifuentes que los jueces consideran probadas,https://elpais.com/espana/2021-02-15/las-graves-irregularidades-del-master-de-cifuentes-que-los-jueces-consideran-probadas.html
"Los policías acusados de “ensañamiento” en Linares, trasladados al módulo especial de la prisión de Sevilla",https://elpais.com/espana/2021-02-16/los-policias-acusados-de-ensanamiento-en-linares-trasladados-al-modulo-especial-de-la-prision-de-sevilla.html
Un juez del Constitucional se retira de la causa del ‘procés’ antes de que el tribunal decida sobre su recusación,https://elpais.com/espana/2021-02-16/el-magistrado-narvaez-se-retira-de-la-causa-del-proces-antes-de-que-el-constitucional-decida-sobre-su-recusacion.html
Carta al meu amic català,https://cat.elpais.com/cat/2021/02/15/opinion/1613404769_823082.html
¿El 51% de votos es una victoria para el independentismo? Hay motivos para pensar que no mucho,https://elpais.com/espana/elecciones-catalanas/2021-02-15/el-51-de-votos-es-una-victoria-para-el-independentismo-hay-motivos-para-pensar-que-no-mucho.html
"Vilamalla, el municipio del Empordà donde gana la ultraderecha",https://elpais.com/espana/catalunya/2021-02-15/vilamalla-el-municipio-en-el-corazon-del-emporda-donde-gana-vox.html
La contundente victoria del PSC debilita a Colau  en Barcelona,https://elpais.com/espana/elecciones-catalanas/2021-02-15/la-contundente-victoria-del-psc-debilita-a-colau-en-barcelona.html
El Gobierno alarga hasta finales de 2023 el plazo para vender su participación en CaixaBank,https://elpais.com/economia/2021-02-16/el-gobierno-alarga-hasta-finales-de-2023-el-plazo-para-privatizar-bankia.html
"Austria, Francia e Italia arrastran a la UE a una nueva caída de la economía en el último trimestre de 2020",https://elpais.com/economia/2021-02-16/francia-e-italia-arrastran-a-la-ue-a-una-nueva-caida-de-la-economia-en-el-ultimo-trimestre-de-2020.html
"Muere Arne Sorenson, presidente y consejero delegado de Marriott International",https://elpais.com/economia/2021-02-16/muere-arne-sorenson-presidente-y-consejero-delegado-de-marriott-international.html
"Mercadona pierde cuota por primera vez a costa de Lidl, los regionales y el canal digital",https://elpais.com/economia/2021-02-16/el-empuje-del-fresco-lastra-a-mercadona-e-impulsa-al-especialista-tradicional.html
